label,_id,ltable_Id,rtable_Id,ltable_Title,ltable_Category,ltable_Duration,ltable_Rating,ltable_Rating_Count,ltable_Director,ltable_Year,rtable_Title,rtable_Category,rtable_Duration,rtable_Rating,rtable_Rating_Count,rtable_Director,rtable_Year
-1,10478,15660,16497,Made in America,"Crime,Drama",59,90.0,4134.0,David Chase,2007,Africans in America,"Documentary,Special Interest",90.0,,2,,1998
-1,5596,7232,4494,"Believe Me, Part 1",Comedy,20,75.0,29.0,Don Scardino,2016,Believe Me,Comedy,93.0,74.0,424,"Will Bakke,",2014
-1,5718,7396,3053,Transformers: Dark of the Moon,"Action,Adventure,Sci-Fi",154,63.0,329257.0,Michael Bay,2011,Transformers: Revenge of the Fallen,"Action,Adventure,Science Fiction,Fantasy",149.0,70.0,4080302,"Michael Bay,",2009
-1,11904,18305,7641,Strange Days,"Action,Crime,Drama",145,72.0,54799.0,Kathryn Bigelow,1995,Strange Days,"Drama,Mystery,Science Fiction,Fantasy",145.0,66.0,34923,"Kathryn Bigelow,",1995
-1,4540,5958,6541,The Last Ship,"Action,Drama,Sci-Fi",60,75.0,39447.0,"Steven Kane,Hank Steinberg",2014,The Last Race,Drama,,,20,"Stephen Shin,",2016
-1,7320,9703,9936,Better Luck Tomorrow,"Crime,Drama,Romance",101,72.0,8040.0,Justin Lin,2003,Better Luck Tomorrow,"Action,Adventure,Drama",99.0,74.0,8134,"Justin Lin,",2002
-1,7816,10556,12774,Burning Love,"Comedy,Romance",23,80.0,2708.0,,2012,Making Love,Drama,111.0,68.0,1640,"Arthur Hiller,",1982
-1,9621,13700,3714,The Human Stain,"Drama,Romance,Mystery",106,63.0,25726.0,Robert Benton,2003,The Human Stain,"Drama,Mystery",106.0,62.0,15606,"Robert Benton,",2003
-1,7863,10608,16744,The Best of Me,"Drama,Romance",118,67.0,44814.0,Michael Hoffman,2014,The Best Man Wedding,"Comedy,Romance",,84.0,348,"Malcolm D. Lee,",2016
-1,1376,1546,7704,Best of the Worst,Comedy,0,93.0,801.0,,2013,Top of the World,"Action,Adventure,Drama,Mystery",105.0,56.0,92,"Sidney J. Furie,",1999
-1,11300,17261,8233,Saving Mr. Banks,"Animation,Television",0,,,Mat Brunet,2013,Saving Grace,"Drama,Television",,72.0,2723,"Artie Mandleberg,",2008
-1,8845,12390,5191,Titanic 2,Comedy,0,,,,2011,Titanic,"Drama,Romance",194.0,66.0,35794996,"James Cameron,",1997
-1,11794,18044,19009,Dead 7,"Comedy,Horror,Western",89,32.0,705.0,Danny Roew,2016,Dead Air,"Horror,Mystery,Science Fiction,Fantasy",89.0,54.0,13186,"Corbin Bernsen,",2009
-1,6014,7675,18174,Shanghai Kiss,"Comedy,Drama,Romance",106,68.0,4881.0,"Kern Konwiser,David Ren",2007,Shanghai Calling,"Comedy,Drama,Romance",98.0,70.0,281,"Daniel Hsia,",2013
-1,13126,20849,8109,The Possession of Michael King,Horror,83,57.0,9127.0,David Jung,2014,The Possession of Michael King,Mystery,83.0,56.0,846,"David S. Jung,David Jung,",2014
-1,11831,18118,4978,Get Well Soon,,81,58.0,465.0,Jean Becker,2014,Get Well Soon,"Comedy,Drama,Romance",95.0,64.0,747,"Justin McCarthy,",2002
-1,6640,8675,10371,Metal Saw,"Action,Adventure,Drama",43,62.0,231.0,Jerry Levine,2016,Metal Skin,"Action,Adventure,Drama",112.0,68.0,291,"Chris Odgers,Geoffrey Wright,",1994
-1,13002,20679,12704,Bride & Prejudice,"Comedy,Drama,Musical",122,62.0,17588.0,Gurinder Chadha,2005,Bride & Prejudice,"Comedy,Musical,Performing Arts",111.0,68.0,130,"Gurinder Chadha,",2005
-1,2761,3000,16889,Golden Oldies,"Crime,Drama,Mystery",48,80.0,25.0,Robert Bierman,2005,Golden Shoes,,90.0,64.0,32,"Lance Kawas,Lance KR Kawas,",2013
-1,9879,14159,1483,No Country for Old Dogs,"Animation,Comedy",11,76.0,62.0,,2011,No Country for Old Men,"Action,Adventure,Drama,Mystery",122.0,80.0,395902,"Joel Coen,Ethan Coen,",2007
-1,6812,8984,12044,Head of the Family,"Comedy,Horror",82,52.0,932.0,Charles Band,2005,Curse of the Bambino,"Documentary,Sports,Fitness",59.0,80.0,37,,2003
-1,11808,18074,728,The Price of Fame,"Comedy,Drama",110,57.0,514.0,Xavier Beauvois,2015,The Tailor of Panama,"Action,Adventure,Art House,International,Comedy,Drama,Mystery",110.0,60.0,12444,"John Boorman,",2001
-1,9245,13052,10454,American Heist,"Action,Crime,Drama",94,52.0,13150.0,Sarik Andreasyan,2015,American Crime,Mystery,94.0,50.0,473,"Dan Mintz,",2004
-1,1073,1159,568,The Devil's Candy,Horror,90,67.0,455.0,Sean Byrne,2015,The Devil's Tomb,"Action,Adventure,Horror,Mystery,Science Fiction,Fantasy",90.0,42.0,2074,"Jason Connery,",2008
-1,9758,13890,18414,Kill Theory,"Horror,Mystery",85,56.0,5867.0,Chris Moore,2009,Kill Theory,"Horror,Mystery",82.0,56.0,1044,"Chris Moore,",2009
-1,12019,18543,14612,The Perfect Blue,"Comedy,Drama,Romance",0,75.0,46.0,Kieron J. Walsh,,The Perfect Murder,Mystery,,60.0,87,"Zafar Hai,",1990
-1,5017,6502,16225,Secret Agent,"Action,Adventure,Crime",49,83.0,751.0,,1965,Secret Smile,"Art House,International,Drama,Mystery,Television",137.0,78.0,542,"Christopher Menaul,",2005
-1,268,259,7849,Delta House,Comedy,30,63.0,77.0,,1979,Frat House,"Documentary,Special Interest",60.0,72.0,89,"Todd Phillips,Andrew Gurland,",1998
-1,9696,13809,10070,The Hand That Rocks the Cradle,Mystery,110,66.0,29920.0,Curtis Hanson,1992,The Hand that Rocks the Cradle,"Drama,Mystery",110.0,62.0,47063,"Curtis Hanson,",1992
-1,5369,6912,14146,The Tenth Man,"Drama,War",100,71.0,974.0,Jack Gold,1988,The Thin Man,Mystery,,,158,,2013
-1,10674,16136,11959,Katy Perry: Part of Me,"Documentary,Musical",93,59.0,12440.0,"Dan Cutforth,Jane Lipsitz",2012,Katy Perry: Part of Me,"Documentary,Musical,Performing Arts",93.0,76.0,47068,"Dan Cutforth,Jane Lipsitz,",2012
-1,5278,6817,4329,The Last Boy Scout,"Action,Mystery",105,69.0,76623.0,Tony Scott,1991,The Last Producer,,120.0,,16,"Burt Reynolds,",2002
-1,1211,1366,5111,Inside Out,"Animation,Adventure,Comedy",95,83.0,364137.0,"Pete Docter,Ronnie Del Carmen",2015,Fade Out,,,,13,"Michael Cristofer,",2005
-1,12132,18775,2410,New World,Mystery,0,,,,,New Moon,"Action,Adventure,Classics,Drama,Musical,Performing Arts,Romance",106.0,62.0,786,"Robert Z. Leonard,",1940
-1,6497,8460,6358,Battle of the Damned,"Action,Adventure,Horror",88,45.0,2987.0,Christopher Hatton,2014,Battle of the Sexes,,,,43,"Jonathan Dayton,Valerie Faris,",2016
-1,10000,14474,1562,The Visiting Witch,"Adventure,Family,Fantasy",21,70.0,8.0,Hollingsworth Morse,1969,The Noonday Witch,Horror,90.0,,1,,2016
-1,6128,7869,10329,The Rocky Horror Show,Action,0,60.0,12.0,,1985,The Rocky Horror Picture Show,"Classics,Comedy,Cult Movies,Horror,Musical,Performing Arts,Science Fiction,Fantasy",100.0,72.0,365433,"Jim Sharman,",1975
-1,4626,6058,9970,Superman IV: The Quest for Peace,"Action,Adventure,Family",90,36.0,33959.0,Sidney J. Furie,1987,Superman IV: The Quest for Peace,"Action,Adventure,Science Fiction,Fantasy",91.0,48.0,65683,"Sidney J. Furie,",1987
-1,9925,14252,16156,Game of Death,"Action,Crime,Drama",85,60.0,12528.0,"Robert Clouse,Bruce Lee",1979,Days of Wrath,Drama,,,144,"Celia Fox,",2008
-1,3054,3508,1032,The Lion King,"Animation,Adventure,Drama",89,85.0,657760.0,"Roger Allers,Rob Minkoff",1994,The Lion King,"Action,Adventure,Animation,Drama,Kids,Family,Musical,Performing Arts",87.0,80.0,1267081,"Roger Allers,Rob Minkoff,",1994
-1,3947,5086,18746,Fender Bender,"Horror,Mystery",91,54.0,335.0,Mark Pavia,2016,Farewell Bender,"Art House,International",,52.0,71,"Matt Oates,",2006
-1,2762,3012,16643,Death in Paradise,"Crime,Drama,Mystery",60,79.0,6974.0,Robert Thorogood,2011,Jesse Stone: Death in Paradise,"Drama,Mystery,Television",87.0,76.0,452,"Robert Harmon,",2006
-1,5042,6561,8937,Forbidden Planet,"Action,Adventure,Sci-Fi",98,77.0,34503.0,Fred M. Wilcox,1956,Forbidden Planet,"Classics,Drama,Mystery,Science Fiction,Fantasy",98.0,76.0,21049,"Fred Wilcox,Fred McLeod Wilcox,",1956
-1,1564,1697,7845,Project Mc,Family,26,62.0,222.0,,2015,Project X,"Comedy,Drama,Science Fiction,Fantasy",88.0,70.0,94700,"Nima Nourizadeh,",2012
-1,9112,12869,6167,Sabotage,"Action,Mystery",0,,,,,Sabotage,"Action,Adventure,Mystery",110.0,58.0,22170,"David Ayer,",2014
-1,12953,20626,2881,The Ladykillers,"Comedy,Crime,Mystery",104,62.0,84961.0,"Ethan Coen,Joel Coen",2004,The Ladykillers,"Comedy,Drama",104.0,56.0,65465,"Joel Coen,Ethan Coen,",2004
-1,13388,21449,5042,Epic Mickey,"Animation,Television",0,,,,2010,Epic Movie,"Action,Adventure,Comedy",84.0,48.0,560309,"Aaron Seltzer,Jason Friedberg,",2007
-1,874,960,15968,Saturday Night Live: The Best of Dana Carvey,Comedy,89,73.0,751.0,,,Saturday Night Live - Best of Clinton & Lewinsky,"Comedy,Television",,,21,,2000
-1,3603,4472,7734,Welcome to the NHK!,"Animation,Comedy,Drama",0,85.0,3279.0,,2006,Welcome to September,Drama,89.0,,9,"Phil Scarpaci,",2004
-1,9340,13228,2103,The Sisters,Drama,99,72.0,1270.0,Anatole Litvak,1938,Go For Sisters,Drama,122.0,64.0,336,"John Sayles,",2013
-1,12205,18926,5102,Lemmy,"Documentary,Biography,Musical",116,78.0,6172.0,"Greg Olliver,Wes Orshoski",2010,Lemmy,"Documentary,Musical,Performing Arts",116.0,80.0,1073,"Wes Orshoski,Greg Olliver,",2011
-1,6909,9155,6053,Sophie's Choice,"Drama,Romance",150,77.0,29753.0,Alan J. Pakula,1983,The Choice,"Drama,Romance",100.0,70.0,11964,"Ross Katz,",2016
-1,3142,3700,10279,Mansfield Park,"Comedy,Drama,Romance",112,71.0,16812.0,Patricia Rozema,1999,Mansfield Park,"Comedy,Drama,Romance",98.0,72.0,21922,"Patricia Rozema,",1999
-1,9332,13210,8294,El Bola,Drama,88,73.0,4636.0,Achero Maas,2000,El Don,"Art House,International,Drama",90.0,,8,,2006
-1,9370,13316,14594,Elaan of Troyius,"Action,Adventure,Mystery",51,72.0,1043.0,John Meredyth Lucas,1968,Helen of Troy,"Action,Adventure,Television",240.0,66.0,17419,"John Kent Harrison,",2003
-1,7198,9524,14570,Colditz,"Drama,War",240,68.0,2153.0,,2005,Colditz,"Drama,Television",185.0,72.0,617,"Stuart Orme,",2005
-1,13182,20905,17245,Little Dorrit,"Drama,Mystery,Romance",30,83.0,6222.0,,2009,Little John,"Drama,Television,Western",98.0,64.0,84,"Dick Lowry,",2002
-1,9723,13847,2549,Company Business,"Action,Comedy,Crime",98,57.0,1864.0,Nicholas Meyer,1991,Women in Business,Comedy,,,24,"Jake Szymanski,",2017
-1,263,254,16640,Madea Gets a Job,Comedy,145,42.0,589.0,Tyler Perry,2013,Madea Goes to Jail,"Comedy,Drama",102.0,76.0,334145,"Tyler Perry,",2009
-1,6431,8326,11899,It Felt Like Love,Drama,82,55.0,1637.0,Eliza Hittman,2014,It Felt Like Love,Drama,82.0,60.0,966,"Eliza Hittman,",2014
-1,3299,3833,13578,The Secret Life of Walter Mitty,"Adventure,Comedy,Drama",114,73.0,239618.0,Ben Stiller,2013,The Secret Life Of Walter Mitty,"Action,Adventure,Comedy,Drama",114.0,74.0,78778,"Ben Stiller,",2013
-1,5560,7161,13994,Beverly Hills Cop,"Action,Comedy,Crime",105,73.0,128378.0,Martin Brest,1984,Beverly Hills Cop 4,Comedy,,82.0,12372,"Brett Ratner,",2017
-1,9409,13391,659,Proof,"Drama,Mystery",100,68.0,36687.0,John Madden,2005,Proof,Drama,99.0,64.0,88699,"John Madden (II),James D. Stern,",2005
-1,3126,3613,2568,Turbo,"Animation,Adventure,Comedy",96,65.0,63251.0,David Soren,2013,Turbo,"Animation,Kids,Family",95.0,74.0,89237,"David Soren,",2013
-1,8566,11981,18748,Requiem for Murder,Mystery,95,51.0,249.0,Douglas Jackson,1999,Requiem for Murder,"Horror,Mystery",120.0,76.0,96,"Douglas Jackson,",2005
-1,13268,21274,10218,The Little Prince,"Animation,Adventure,Drama",108,78.0,32967.0,Mark Osborne,2016,Little Voice,"Art House,International,Comedy,Drama",99.0,68.0,12661,"Mark Herman,",1998
-1,9242,13035,12568,We Are from the Future,"Action,Drama,Fantasy",110,70.0,2432.0,Andrey Malyukov,2008,We Are the Future,"Documentary,Musical,Performing Arts",148.0,72.0,786,,2006
-1,12519,19470,9650,The Warrior,"Adventure,Drama",86,68.0,2193.0,Asif Kapadia,2005,The Warrior,"Action,Adventure,Art House,International,Drama",86.0,72.0,2236,"Asif Kapadia,",2005
-1,12629,19713,14716,House of Fools,Comedy,0,73.0,838.0,,2014,House Of Bodies,"Drama,Horror,Mystery",80.0,40.0,97,"Alex Merkin,",2013
-1,5353,6886,7049,All the Way Home,Drama,120,78.0,46.0,Delbert Mann,1981,A Long Way Home,Drama,97.0,76.0,139,"Robert Markowitz,",1981
-1,781,727,18273,Underdog,"Animation,Family,Comedy",0,75.0,1253.0,,1964,Underdog Kids,"Action,Adventure,Kids,Family",94.0,48.0,37,"Phillip Rhee,",2015
-1,10775,16352,1123,Be Cool,"Comedy,Crime,Musical",118,57.0,59757.0,F. Gary Gray,2005,Be Cool,"Comedy,Drama,Mystery",119.0,56.0,212480,"F. Gary Gray,",2005
-1,11343,17369,449,Transformers: Armada,"Action,Animation,Adventure",30,70.0,880.0,,2002,Transformers,"Action,Adventure,Science Fiction,Fantasy",143.0,82.0,2383416,"Michael Bay,",2007
-1,9475,13454,6223,Proof,"Drama,Romance",86,74.0,5013.0,Jocelyn Moorhouse,1992,Proof,"Comedy,Drama",90.0,72.0,5299,"Jocelyn Moorhouse,",1991
-1,822,860,9936,Legends of Tomorrow,"Action,Adventure,Drama",42,71.0,40848.0,"Greg Berlanti,Marc Guggenheim,Phil Klemmer",2016,Better Luck Tomorrow,"Action,Adventure,Drama",99.0,74.0,8134,"Justin Lin,",2002
-1,599,588,8272,I Am Legend,"Drama,Horror,Sci-Fi",101,72.0,538885.0,Francis Lawrence,2007,I Am Legend,"Action,Adventure,Drama,Science Fiction,Fantasy",100.0,72.0,1128576,"Francis Lawrence,",2007
-1,9260,13081,11668,Midnight Son,Horror,88,60.0,1527.0,Scott Leberecht,2011,Midnight Movie,Horror,80.0,52.0,7589,"Jack Messitt,",2008
-1,5996,7661,10930,The Iron Lady,"Biography,Drama",105,64.0,83539.0,Phyllida Lloyd,2012,The Iron Lady,"Art House,International,Drama",104.0,66.0,96892,"Phyllida Lloyd,",2012
-1,6505,8472,18180,The Phantom of Film City,"Animation,Sci-Fi",23,64.0,13.0,,1978,The Ransom of Red Chief,"Comedy,Kids,Family,Television,Western",90.0,60.0,954,"Bob Clark (III),Bob Clark,",1998
-1,5318,6843,2356,Father of the Bride Part II,"Comedy,Family,Romance",106,59.0,27000.0,Charles Shyer,1995,Father of the Bride: Part II,Comedy,106.0,60.0,202967,"Charles Shyer,",1995
-1,9850,14108,6832,Popcorn,"Comedy,Horror",91,57.0,2460.0,"Mark Herrier,Alan Ormsby",1991,Popcorn Porn,"Comedy,Documentary",,72.0,632,"Joey Figueroa,Zak Knutson,",2009
-1,10459,15595,2237,Growing Pains,"Drama,Fantasy,Horror",43,90.0,2189.0,Chris Grismer,2012,Growing Up Coy,,86.0,,0,"Eric Juhola,",2016
-1,2809,3069,3866,The Imitation Game,"Biography,Drama,Mystery",114,81.0,485383.0,Morten Tyldum,2014,The Imitation Game,"Drama,Mystery",114.0,84.0,100759,"Morten Tyldum,",2014
-1,12661,19807,11022,The Way of the Dragon,"Action,Comedy,Crime",90,73.0,23359.0,Bruce Lee,1972,The Art of the Steal,Comedy,90.0,62.0,5812,"Jonathan Sobol,",2014
-1,2585,2772,15304,One Night Stand,Drama,0,,,,,The Last Stand,Drama,108.0,70.0,651,"Russ Parr,",2006
-1,1924,2167,14149,The Tourist,"Action,Romance,Mystery",103,60.0,179095.0,Florian Henckel von Donnersmarck,2010,The Tourist,"Action,Adventure,Mystery,Romance",103.0,60.0,94544,"Florian Henckel von Donnersmarck,",2010
-1,9930,14253,12044,The Curse of the Dragon,"Documentary,Action,Biography",90,70.0,636.0,"Tom Kuhn,Fred Weintraub",1993,Curse of the Bambino,"Documentary,Sports,Fitness",59.0,80.0,37,,2003
-1,12933,20596,17558,The Hound of the Baskervilles: Part Two,"Horror,Crime,Drama",50,71.0,65.0,,1968,The Hound of the Baskervilles,"Drama,Horror,Mystery,Television",90.0,64.0,217,"Rodney Gibbons,",2000
-1,5660,7333,14511,Kong: Skull Island,"Action,Adventure,Fantasy",0,,,Jordan Vogt-Roberts,2017,Small Island,"Art House,International,Drama,Television",,,5,"John Alexander,",2009
-1,2692,2948,4889,Moone Boy,Comedy,23,82.0,3960.0,,2012,Shonen (Boy),"Art House,International,Drama",97.0,80.0,110,"Nagisa Oshima,",1969
-1,511,482,4437,Forced Vengeance,"Action,Adventure,Crime",90,55.0,2059.0,James Fargo,1982,Kickboxer: Vengeance,"Action,Adventure,Drama",90.0,54.0,481,"John Stockwell,Samuel Cory Timpson,",2016
-1,11845,18175,4168,Tonight It's Me,"Short,Drama,Romance",13,63.0,204.0,Dominic Haxton,2014,Tonight at Noon,Drama,,,68,"Michael Almereyda,",2007
-1,8794,12275,3771,In the Presence of Mine Enemies,"Drama,War",100,61.0,263.0,Joan Micklin Silver,1997,In the Presence of Mine Enemies,"Drama,Television",96.0,,72,"Joan Micklin Silver,",1997
-1,8375,11655,10052,The War of the Roses,Comedy,116,68.0,38451.0,Danny DeVito,1989,The Bonfire of the Vanities,Comedy,126.0,52.0,12047,"Brian DePalma,",1990
-1,13197,20923,2661,The Ugly Truth,"Comedy,Romance",96,65.0,166037.0,Robert Luketic,2009,The Ugly Truth,"Comedy,Romance",96.0,60.0,1399108,"Robert Luketic,",2009
-1,5724,7400,16620,Justice League vs. Teen Titans,"Animation,Action,Comedy",78,70.0,7581.0,Sam Liu,2016,Justice League vs. Teen Titans,,78.0,72.0,725,"Sam Liu,",2015
-1,1446,1582,18615,Hold the Dark,Mystery,0,,,,,Beneath the Dark,"Drama,Horror,Mystery",102.0,54.0,579,"Chad Feehan,",2010
-1,6512,8497,19087,All in the Family,"Drama,Romance",45,96.0,445.0,Jonathan Kaplan,2000,Welcome to the Family,,120.0,,1,"Alton Glass,",2015
-1,7197,9519,11681,The Harvest,Drama,0,,,,,Harvest,Drama,96.0,,39,"Stuart Burkin,",2000
-1,9469,13439,8499,The Stupids,"Comedy,Adventure",94,41.0,5709.0,John Landis,1996,The Stupids,Comedy,94.0,46.0,10230,"John Landis,",1996
-1,5697,7380,7182,Batman Forever,"Action,Adventure,Fantasy",121,54.0,193277.0,Joel Schumacher,1995,Batman Forever,"Action,Adventure,Science Fiction,Fantasy",82.0,58.0,607764,"Joel Schumacher,",1995
-1,978,1037,3925,Back to the Future Part II,"Adventure,Comedy,Sci-Fi",108,78.0,346518.0,Robert Zemeckis,1989,Back to the Future Part II,"Comedy,Science Fiction,Fantasy",109.0,70.0,748575,"Robert Zemeckis,",1989
-1,2385,2684,844,The Shadow,"Action,Crime,Drama",0,,,,,Under The Shadow,"Horror,Mystery",84.0,78.0,1394,"Babak Anvari,",2016
-1,7287,9659,7043,After Hours,"Comedy,Crime,Drama",97,77.0,40368.0,Martin Scorsese,1985,After Hours,"Comedy,Mystery",96.0,76.0,21655,"Martin Scorsese,",1985
-1,11576,17599,7195,The Big Town,"Drama,Romance,Mystery",109,59.0,1422.0,"Ben Bolt,Harold Becker",1987,The Big Town,Drama,110.0,58.0,1324,"Ben Bolt,",1987
-1,7714,10350,4646,Cops on the Rocks,Comedy,20,80.0,52.0,Michael McDonald,2016,Toronto Rocks,"Musical,Performing Arts",,,21,,2003
-1,9992,14453,11979,Rocket Robin Hood,"Animation,Fantasy,Sci-Fi",22,63.0,133.0,,1967,Robin Hood,"Action,Adventure,Art House,International,Drama,Television,Romance",116.0,60.0,10747,"John Irvin,",1991
-1,7400,9808,12490,The Lost World,"Action,Sci-Fi,Adventure",60,73.0,2488.0,,1999,The Lost City,Drama,143.0,64.0,25924,"Andy Garcia,",2005
-1,11839,18165,14970,Kyoto Story,Drama,90,77.0,19.0,"Tsutomu Abe,Yji Yamada",2010,Rock Story,Drama,130.0,,0,"Dylan Bank,",2015
-1,7241,9568,14146,The Bag Man,"Crime,Drama,Mystery",108,53.0,13476.0,David Grovic,2014,The Thin Man,Mystery,,,158,,2013
-1,9899,14197,4819,George of the Jungle 2,"Comedy,Family,Adventure",87,33.0,4385.0,David Grossman,2003,George Of The Jungle 2,"Comedy,Kids,Family",87.0,46.0,38230,"David Grossman,",2003
-1,2869,3212,18184,Three to Tango,"Comedy,Romance",98,61.0,16481.0,Damon Santostefano,1999,Three For The Road,"Comedy,Drama",98.0,64.0,138,"Bill L. Norton,",1987
-1,5797,7469,6600,Hancock,"Action,Crime,Drama",92,64.0,348947.0,Peter Berg,2008,Hancock,"Action,Adventure,Comedy,Drama",92.0,72.0,556437,"Peter Berg,",2008
-1,13504,21685,14007,The Haunted Mansion,"Comedy,Family,Fantasy",88,49.0,32519.0,Rob Minkoff,2003,The Haunted Mansion,"Comedy,Horror,Kids,Family,Mystery,Science Fiction,Fantasy",88.0,52.0,134761,"Rob Minkoff,",2003
-1,6940,9214,3570,Freelancers,"Action,Crime,Drama",96,46.0,7995.0,Jessy Terrero,2013,Freelancers,"Action,Adventure,Drama",96.0,54.0,2763,"Jessy Terrero,",2012
-1,13473,21569,15256,The Big Picture,Family,10,78.0,28.0,,2011,The Big Empty,"Action,Adventure,Comedy,Science Fiction,Fantasy",94.0,62.0,4021,"Steve Anderson,",2003
-1,13516,21695,12487,Edge of Darkness,"Crime,Drama,Mystery",307,86.0,2860.0,,1986,Towards Darkness,"Action,Adventure,Drama,Mystery",92.0,68.0,382,"Jos Antonio Negret,",2007
-1,5626,7297,150,Mad Max: Fury Road,"Action,Adventure,Sci-Fi",120,81.0,574231.0,George Miller,2015,Mad Max: Fury Road,"Action,Adventure,Science Fiction,Fantasy",120.0,84.0,121360,"George Miller,",2015
-1,8402,11695,2292,Goodbye Lover,"Comedy,Crime,Mystery",102,57.0,2885.0,Roland Joff,1999,Goodbye Lover,"Comedy,Drama,Mystery",115.0,58.0,1553,"Roland Joff,",1998
-1,7511,9958,3058,Constantine 2,"Action,Drama,Fantasy",0,,,,,Constantine,"Action,Adventure,Horror,Mystery,Science Fiction,Fantasy",120.0,70.0,467361,"Francis Lawrence,",2005
-1,6361,8178,14145,The Night Buffalo,Drama,102,43.0,1451.0,Jorge Hernandez Aldana,2007,The Night Stalker,Horror,,98.0,235,"Edgar Wright,",2014
-1,3185,3748,1854,Any Given Sunday,"Drama,Sport",162,68.0,97859.0,Oliver Stone,1999,Any Given Sunday,"Action,Adventure,Drama",165.0,66.0,138629,"Oliver Stone,",1999
-1,1590,1723,9293,Training Day,"Crime,Drama,Mystery",122,77.0,310375.0,Antoine Fuqua,2001,Training Day,"Action,Adventure,Drama,Mystery",122.0,74.0,299999,"Antoine Fuqua,",2001
-1,7093,9368,13712,The Shipping News,Drama,111,68.0,28796.0,Lasse Hallstrm,2002,The Shipping News,"Drama,Romance",111.0,64.0,20670,"Lasse Hallstrom,",2001
-1,10505,15712,4606,Cake,Drama,102,64.0,27787.0,Daniel Barnz,2015,Cake,Drama,98.0,64.0,15039,"Daniel Barnz,",2015
-1,2500,2739,1560,Last Man,"Drama,War",0,,,,,Rain Man,Drama,133.0,76.0,312982,"Barry Levinson,",1988
-1,678,652,18133,Seven Minutes in Heaven,"Comedy,Drama,Romance",88,62.0,1036.0,Linda Feferman,1985,Seven Minutes in Heaven,"Art House,International,Comedy",88.0,66.0,1424,"Omri Givon,Linda Feferman,",1986
-1,3072,3528,10511,Peter Pan,"Animation,Adventure,Family",77,73.0,89803.0,"Clyde Geronimi,Wilfred Jackson",1953,Peter Pan Live!,"Kids,Family,Musical,Performing Arts,Special Interest",180.0,52.0,97,,2014
-1,10487,15663,7793,Home of the Brave,"Action,Drama,War",106,56.0,9395.0,Irwin Winkler,2007,Year of the Dragon,"Drama,Television",90.0,,20,,2003
-1,10386,15417,18392,The Duke of Squigman,"Comedy,Family",30,72.0,13.0,Penny Marshall,1980,The Wine Of Summer,Drama,,,6,"Maria Matteoli,",2015
-1,3116,3608,3214,Rise of the Guardians,"Animation,Adventure,Family",97,73.0,125288.0,Peter Ramsey,2012,Life of the Party,"Comedy,Drama",97.0,64.0,349,"Barra Grant,",2007
-1,7025,9308,8200,American Gladiators,"Action,Television,Sport",60,66.0,1516.0,,1989,American Heart,Drama,113.0,68.0,1531,"Martin Bell,",1992
-1,13003,20680,13681,How to Be a Serial Killer,"Comedy,Crime,Horror",91,56.0,1754.0,Luke Ricci,2008,How to Be a Latin Lover,Comedy,,,9,"Ken Marino,",2017
-1,9161,12911,878,Magic Mike,Comedy,0,66.0,26.0,,2015,Magic Mike XXL,Comedy,115.0,68.0,34719,"Gregory Jacobs,",2015
-1,6163,7917,15831,The Last Exorcism,"Drama,Horror,Mystery",87,56.0,41921.0,Daniel Stamm,2010,The Last Showing,"Art House,International,Horror,Mystery",,50.0,88,"Phil Hawkins,",2014
-1,818,853,11105,House of Cards,Drama,51,90.0,322647.0,Beau Willimon,2013,House of Darkness,Drama,120.0,48.0,12,"Patrick DeLuca,",2016
-1,9919,14224,14530,Slave Island,"Animation,Action,Family",22,78.0,171.0,,1993,The Island,"Action,Adventure,Drama,Science Fiction,Fantasy",136.0,66.0,371594,"Michael Bay,",2005
-1,850,954,7768,The Tonight Show,Television,105,78.0,87.0,,1962,The Truman Show,"Comedy,Drama",103.0,70.0,581311,"Peter Weir,",1998
-1,2712,2958,13395,Perfect Strangers,"Comedy,Drama",238,82.0,1135.0,,2001,Perfect Hero,"Drama,Special Interest",360.0,,5,"James Cellan Jones,",1991
-1,5095,6632,8990,Inside Job,"Documentary,Crime",105,83.0,56210.0,Charles Ferguson,2010,Inside Job,"Documentary,Special Interest",108.0,84.0,28930,"Charles Ferguson,",2010
-1,3659,4569,13160,Boys Life 5,Drama,110,70.0,171.0,"Michael Burke,Eytan Fox",2006,Boys Briefs 4,"Drama,Special Interest,Adult",,,32,"Bastian Schweitzer,",2006
-1,812,831,14524,Lucifer,"Crime,Drama,Fantasy",42,83.0,56844.0,Tom Kapinos,2016,"I, Lucifer","Action,Adventure,Science Fiction,Fantasy",,72.0,1418,"Dan Harris,",2010
-1,9503,13530,16981,Nikola Tesla and the End of the World,Sci-Fi,0,34.0,5.0,,2015,Category 7: The End of the World,"Action,Adventure,Drama,Mystery",169.0,66.0,1519,"Dick Lowry,",2005
-1,2896,3233,18211,American Crime,Drama,43,77.0,5848.0,John Ridley,2015,The American Side,Drama,104.0,88.0,716,"Jenna Ricker,",2016
-1,1633,1759,906,Complete Unknown,"Drama,Mystery",91,56.0,1219.0,Joshua Marston,2016,Complete Unknown,Drama,90.0,54.0,783,"Joshua Marston,",2016
